,page_name,username,page_id,page_cateogry,topadmin_country,page_description,page_created,page_likes,page_followers,created_date,created_date_edt,created_time,type,total_interaction,nb_likes,nb_comments,nb_shares,nb_love,nb_wow,nb_haha,nb_sad,nb_angry,nb_care,video_share_status,video_owner,video_post_view,video_total_view,video_total_view_crossposts,video_length,post_fb_url,message,link,final_link,image_text,link_text,description,sponsor_id,sponsor_name,sponsor_category,score,post_id,week,month
269,The Nashville News,newsinnashville,212616718801767,BROADCASTING_MEDIA_PRODUCTION,US,"The Nashville News, Nashville and Washington County's finest source of news and information. to contact the Nashville News, please call (618) 327-3411",2011-09-21 21:53:21,5028.0,5259.0,2020-10-13 16:24:27 EDT,2020-10-13,16:24:27,Status,75,57,4,1,13,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/212616718801767/posts/3545038978892841,"SIJHSAA Class M State 🥎 3rd Place Game: 📍 Pinckneyville 🔵 Nashville 🆚 Crab Orchard 🔵 End of 7: 🥎 Crab Orchard-2 🥎 Nashville-3 WINNER!!!! How about them JR HORNETTES!!! Congratulations, girls. What a season!",,,,,,,,,1.88,,,
262,The Nashville News,newsinnashville,212616718801767,BROADCASTING_MEDIA_PRODUCTION,US,"The Nashville News, Nashville and Washington County's finest source of news and information. to contact the Nashville News, please call (618) 327-3411",2011-09-21 21:53:21,5032.0,5263.0,2020-10-15 19:31:15 EDT,2020-10-15,19:31:15,Photo,75,65,2,2,6,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/212616718801767/posts/3550798441650228,,https://www.facebook.com/NashvilleDairyQueen/photos/a.568568139860808/3592441467473445/?type=3,,,Nashville Dairy Queen,DQ from about 1980 - before the drive thru!,,,,2.03,,,
243,The Nashville News,newsinnashville,212616718801767,BROADCASTING_MEDIA_PRODUCTION,US,"The Nashville News, Nashville and Washington County's finest source of news and information. to contact the Nashville News, please call (618) 327-3411",2011-09-21 21:53:21,5041.0,5274.0,2020-10-26 12:35:49 EDT,2020-10-26,12:35:49,Photo,126,1,21,43,2,0,0,48,0,11,,-,0,0,0,,https://www.facebook.com/212616718801767/posts/3580136795383059,,,,,,,,,,3.41,,,
233,The Nashville News,newsinnashville,212616718801767,BROADCASTING_MEDIA_PRODUCTION,US,"The Nashville News, Nashville and Washington County's finest source of news and information. to contact the Nashville News, please call (618) 327-3411",2011-09-21 21:53:21,5047.0,5281.0,2020-10-29 10:32:00 EDT,2020-10-29,10:32:00,Link,19,16,0,0,3,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/212616718801767/posts/3588192731244132,Community Profile is a new features section where we shine the spotlight on different people and places in or from Washington County. This week we talk with teacher Tierney Moore about her blog that helps connect shoppers with local boutiques. Have an idea for the column? Email us at news@nashnews.net,https://www.nash-news.com/2020/10/29/community-profile-the-tip-off-with-tierney-moore/,,,Community Profile: The Tip Off With Tierney Moore,"Community Profile: The Tip Off With Tierney Moore By Editor | October 29, 2020 | 0 By Leah Williams [email protected] A Nashville Middle School teacher and coach is on the hunt for good clothes, so much so that she spends some of her down time combing through the aisles and racks of some of the bes...",,,,-2.11,,,
287,The Nashville News,newsinnashville,212616718801767,BROADCASTING_MEDIA_PRODUCTION,US,"The Nashville News, Nashville and Washington County's finest source of news and information. to contact the Nashville News, please call (618) 327-3411",2011-09-21 21:53:21,5023.0,5254.0,2020-10-02 18:58:34 EDT,2020-10-02,18:58:34,Status,23,8,0,15,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/212616718801767/posts/3511196412277098,Free COVID-19 testing site will be held at the Washington County Fairgrounds on October 11. https://www.nash-news.com/2020/10/02/free-covid-19-testing-date-set-for-october-11/,,,,,,,,,-1.74,,,
292,The Nashville News,newsinnashville,212616718801767,BROADCASTING_MEDIA_PRODUCTION,US,"The Nashville News, Nashville and Washington County's finest source of news and information. to contact the Nashville News, please call (618) 327-3411",2011-09-21 21:53:21,5022.0,5254.0,2020-10-01 16:38:46 EDT,2020-10-01,16:38:46,Photo,226,188,28,3,6,0,0,0,0,1,,-,0,0,0,,https://www.facebook.com/212616718801767/posts/3507640249299381,Congratulations on 30 years in business to Kesel Hardware!,https://www.facebook.com/kesels/photos/a.494449450674065/3257051377747178/?type=3,,,Kesel Hardware & Rentals,Today we celebrate 30 years owning the Hardware store!!!! We just want to say Thank You to all of our customers for your patronage over the years! Also thought you all would enjoy the Throwback Picture from our first day here and 30 years later!!!!,,,,6.11,,,
234,The Nashville News,newsinnashville,212616718801767,BROADCASTING_MEDIA_PRODUCTION,US,"The Nashville News, Nashville and Washington County's finest source of news and information. to contact the Nashville News, please call (618) 327-3411",2011-09-21 21:53:21,5043.0,5277.0,2020-10-28 17:15:49 EDT,2020-10-28,17:15:49,Link,93,56,3,17,13,3,0,1,0,0,,-,0,0,0,,https://www.facebook.com/212616718801767/posts/3586273708102701,"The IHSA Board said in a statement: ""Illinois is a large and diverse state, and the IHSA membership is reflective of that. We understand that this decision will impact each high school and district differently. Some schools who remain in remote learning may not be able to start winter sports on time, and we feel for those in that situation. However, we have also learned that we cannot continue to look down the road to a season that may never come.""",https://www.nash-news.com/2020/10/28/ihsa-board-decides-to-defy-orders-plans-go-ahead-for-basketball-season/,,,"IHSA Board Decides To Defy Orders, Plans Go Ahead For Basketball Season","IHSA Board Decides To Defy Orders, Plans Go Ahead For Basketball Season By Editor | October 28, 2020 | 0 The Illinois High School Association (IHSA) Board of Directors met for a special board meeting on Wednesday, October 28, 2020, where the Board provided the latest information on the IHSA’s wint...",,,,2.33,,,
283,The Nashville News,newsinnashville,212616718801767,BROADCASTING_MEDIA_PRODUCTION,US,"The Nashville News, Nashville and Washington County's finest source of news and information. to contact the Nashville News, please call (618) 327-3411",2011-09-21 21:53:21,5026.0,5257.0,2020-10-07 13:20:30 EDT,2020-10-07,13:20:30,Link,19,16,0,3,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/212616718801767/posts/3526291527434253,"The Nashville City Council gave the green light for year-end holiday celebrations, approving the donation proceeds for a tree and the street closures for the third annual Nashville Hometown Christmas. The council also said it would take under advisement a request from the Washington County Vocational Workshop about a needed addition for its CILA home. https://www.nash-news.com/2020/10/07/city-approves-hometown-christmas-street-donation-hears-request-from-washington-county-vocational-workshop/",https://www.nash-news.com/2020/10/07/city-approves-hometown-christmas-street-donation-hears-request-from-washington-county-vocational-workshop/,,,"City Approves Hometown Christmas Street Donation, Hears Request From Washington County Vocational Workshop","City Approves Hometown Christmas Street Donation, Hears Request From Washington County Vocational Workshop By Editor | October 7, 2020 | 0 By Leah Williams [email protected] For the second straight council meeting, the Nashville City Council gave the green light for year-end holiday celebrations, a...",,,,-2.11,,,
232,The Nashville News,newsinnashville,212616718801767,BROADCASTING_MEDIA_PRODUCTION,US,"The Nashville News, Nashville and Washington County's finest source of news and information. to contact the Nashville News, please call (618) 327-3411",2011-09-21 21:53:21,5047.0,5281.0,2020-10-29 12:03:21 EDT,2020-10-29,12:03:21,Link,186,82,101,3,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/212616718801767/posts/3588401904556548,Tell us what you think: Do you plan to patron restaurants and bars that are open during mitigation restrictions?,https://www.nash-news.com/2020/10/29/poll-do-you-support-in-dining-during-gov-pritzkers-restrictions/,,,Poll: Do you support in-dining during Gov. Pritzker’s restrictions?,"Poll: Do you support in-dining during Gov. Pritzker’s restrictions? By Editor | October 29, 2020 | 0 Do you plan to support ""in-dining"" at restaurants and bars that continue to be open during state restrictions? Yes. I will support them using carry out orders, delivery or curbside pickup or by buy...",,,,4.65,,,
270,The Nashville News,newsinnashville,212616718801767,BROADCASTING_MEDIA_PRODUCTION,US,"The Nashville News, Nashville and Washington County's finest source of news and information. to contact the Nashville News, please call (618) 327-3411",2011-09-21 21:53:21,5028.0,5259.0,2020-10-12 15:59:17 EDT,2020-10-12,15:59:17,Link,16,2,0,5,0,2,0,7,0,0,,-,0,0,0,,https://www.facebook.com/212616718801767/posts/3542018579194881,The residents include one female ages 16 to 19 years old; one female and one male in their 30s; one male in his 50s; one female and one male in his 60s; one female and three males in their 70s; and two females and one male in their 80s. There are 28 currently active and 3 active hospitalizations.,https://www.nash-news.com/2020/10/12/13-new-covid-19-cases-reported-in-washington-county/,,,13 New COVID-19 Cases Reported in Washington County,"13 New COVID-19 Cases Reported in Washington County By Editor | October 12, 2020 | 0 The Washington County Health Department said on Monday, October 12, that 13 New lab-confirmed cases of COVID have been reported in the county. The residents include one female ages 16 to 19 years old; one female and...",,,,-2.5,,,
943,Straight Talk with Dean and Marc,squared807,1186032704870496,NEWS_SITE,US,"Coming together in 2015 on another show, Dean and Marc found themselves co-hosting the show after the departure of the Host.  Working well together, they decided to create their own show.  Check us out at www.blogtalkradio.com/squared807!",2018-08-08 02:49:39,2782.0,2810.0,2020-10-24 12:00:13 EDT,2020-10-24,12:00:13,Live Video Complete,0,0,0,0,0,0,0,0,0,0,owned,Yes,10,10,0,01:17:55,https://www.facebook.com/1186032704870496/posts/2439071583063184,"IBM.TV 24 October 2020 "" Funk From The Front Seat "" By Zack Roberson #Zack9",https://www.facebook.com/squared807/videos/2439071583063184/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fsquared807%2Fvideos%2F2439071583063184%2F,,"IBM.TV 24 October 2020 "" Funk From The Front Seat "" By Zack Roberson #Zack9",,,,,-14.0,,,
962,Straight Talk with Dean and Marc,squared807,1186032704870496,NEWS_SITE,US,"Coming together in 2015 on another show, Dean and Marc found themselves co-hosting the show after the departure of the Host.  Working well together, they decided to create their own show.  Check us out at www.blogtalkradio.com/squared807!",2018-08-08 02:49:39,2781.0,2809.0,2020-10-05 14:07:44 EDT,2020-10-05,14:07:44,Live Video Complete,2,0,2,0,0,0,0,0,0,0,owned,Yes,18,18,0,01:42:06,https://www.facebook.com/1186032704870496/posts/333318054403943,"Full frame is one of my favorite events and can't wait to have this great person behind this amazing festival join us...she's been at the helm for a few years now... Also IBM.TV 5 October 2020 "" Radio Show with Marc Lee "" Zarqa Nawaz, Creator of Little Mosque on The Prairie and other works that address images of Muslims in America will be our special guests on the show..",https://www.facebook.com/squared807/videos/333318054403943/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fsquared807%2Fvideos%2F333318054403943%2F,,"IBM.TV, 5 October 2020 ""Radio Show with Marc Lee"" Full Frame Director To Join Us In Conversation.....",,,,,-0.71,,,
958,Straight Talk with Dean and Marc,squared807,1186032704870496,NEWS_SITE,US,"Coming together in 2015 on another show, Dean and Marc found themselves co-hosting the show after the departure of the Host.  Working well together, they decided to create their own show.  Check us out at www.blogtalkradio.com/squared807!",2018-08-08 02:49:39,2781.0,2809.0,2020-10-10 11:33:18 EDT,2020-10-10,11:33:18,Live Video Scheduled,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/1186032704870496/posts/1849374721869621,"IBM.TV 10 October 2020 "" Funk From The Front Seat "" By Zack Roberson #Zack9",https://www.facebook.com/squared807/videos/1085520885197800/,,,"IBM.TV 10 October 2020 "" Funk From The Front Seat "" By Zack Roberson #Zack9",,,,,-6.0,,,
953,Straight Talk with Dean and Marc,squared807,1186032704870496,NEWS_SITE,US,"Coming together in 2015 on another show, Dean and Marc found themselves co-hosting the show after the departure of the Host.  Working well together, they decided to create their own show.  Check us out at www.blogtalkradio.com/squared807!",2018-08-08 02:49:39,2782.0,2810.0,2020-10-12 16:08:42 EDT,2020-10-12,16:08:42,Live Video Complete,4,0,4,0,0,0,0,0,0,0,owned,Yes,15,15,0,02:59:24,https://www.facebook.com/1186032704870496/posts/961070854303159,,https://www.facebook.com/squared807/videos/961070854303159/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fsquared807%2Fvideos%2F961070854303159%2F,,"Mullings, Music and Memories",,,,,-0.43,,,
945,Straight Talk with Dean and Marc,squared807,1186032704870496,NEWS_SITE,US,"Coming together in 2015 on another show, Dean and Marc found themselves co-hosting the show after the departure of the Host.  Working well together, they decided to create their own show.  Check us out at www.blogtalkradio.com/squared807!",2018-08-08 02:49:39,2783.0,2811.0,2020-10-21 19:33:35 EDT,2020-10-21,19:33:35,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/1186032704870496/posts/1860297420777351,https://deadline.com/2020/10/quibi-to-shut-down-ending-2b-streaming-experiment-1234601356/amp/,https://deadline.com/2020/10/quibi-to-shut-down-ending-2b-streaming-experiment-1234601356/amp/,,,"Quibi To Shut Down, Ending $2B Streaming Experiment – Update","UPDATED at 3:30PM PT with official statements. Quibi, the mobile streaming service launched amid great fanfare and nearly $2 billion in start-up capital by Jeffrey Katzenberg and Meg Whitman, is of…",,,,-22.0,,,
955,Straight Talk with Dean and Marc,squared807,1186032704870496,NEWS_SITE,US,"Coming together in 2015 on another show, Dean and Marc found themselves co-hosting the show after the departure of the Host.  Working well together, they decided to create their own show.  Check us out at www.blogtalkradio.com/squared807!",2018-08-08 02:49:39,2782.0,2810.0,2020-10-11 12:00:16 EDT,2020-10-11,12:00:16,Live Video Complete,0,0,0,0,0,0,0,0,0,0,owned,Yes,10,10,0,02:26:34,https://www.facebook.com/1186032704870496/posts/653754755528727,"IBM.TV 11 October 2020 "" Funk Music "" By Zack Roberson #Zack9",https://www.facebook.com/squared807/videos/653754755528727/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fsquared807%2Fvideos%2F653754755528727%2F,,"IBM.TV 11 October 2020 "" Funk Music "" By Zack Roberson #Zack9",,,,,-14.0,,,
